,id,name,comics.available,series.available,stories.available,events.available
0,1011334,3-D Man,12,3,21,1
1,1017100,A-Bomb (HAS),4,2,7,0
2,1009144,A.I.M.,51,34,54,0
3,1010699,Aaron Stack,14,3,27,0
4,1009146,Abomination (Emil Blonsky),55,27,65,1
5,1016823,Abomination (Ultimate),2,2,3,0
6,1009148,Absorbing Man,96,48,109,4
7,1009149,Abyss,8,3,8,1
8,1010903,Abyss (Age of Apocalypse),3,3,2,1
9,1011266,Adam Destine,0,0,0,0
10,1010354,Adam Warlock,188,82,217,8
11,1010846,Aegis (Trey Rollins),0,0,0,0
12,1017851,Aero (Aero),29,5,29,0
13,1012717,Agatha Harkness,20,10,24,0
14,1011297,Agent Brand,29,7,33,0
15,1011031,Agent X (Nijo),18,3,23,0
16,1009150,Agent Zero,29,10,31,0
17,1011198,Agents of Atlas,45,13,52,1
18,1011175,Aginar,0,0,0,0
19,1011136,Air-Walker (Gabriel Lan),4,3,3,1
20,1011176,Ajak,4,1,8,1
21,1010870,Ajaxis,0,0,0,0
22,1011194,Akemi,0,0,0,0
23,1011170,Alain,0,0,0,0
24,1009240,Albert Cleary,0,0,0,0
25,1011120,Albion,1,1,1,0
26,1010836,Alex Power,18,6,25,0
27,1010755,Alex Wilder,9,4,9,0
28,1011214,Alexa Mendez,0,0,0,0
29,1009497,Alexander Pierce,1,1,1,0
30,1014990,Alice,0,0,0,0
31,1009435,Alicia Masters,60,20,84,2
32,1010370,Alpha Flight,208,40,378,7
33,1011324,Alpha Flight (Ultimate),2,1,4,0
34,1011164,Alvin Maker,0,0,0,0
35,1011227,Amadeus Cho,149,34,176,5
36,1009567,Amanda Sefton,0,0,0,0
37,1011382,Amazoness,0,0,0,0
38,1011361,American Eagle (Jason Strongbow),6,2,6,0
39,1009151,Amiko,12,3,12,1
40,1010672,Amora,8,3,8,0
41,1010673,Amphibian (Earth-712),4,3,3,0
42,1010905,Amun,0,0,0,0
43,1009152,Ancient One,30,11,34,2
44,1016824,Ancient One (Ultimate),2,2,1,0
45,1011684,Angel (Angel Salvadore),5,4,3,0
46,1011396,Angel (Thomas Halloway),10,5,9,0
47,1011338,Angel (Ultimate),19,3,32,0
48,1009153,Angel (Warren Worthington III),114,45,120,5
49,1017574,Angela (Aldrif Odinsdottir),37,15,37,1
50,1010674,Anita Blake,9,1,49,0
51,1009346,Anne Marie Hoag,0,0,0,0
52,1009154,Annihilus,66,31,83,1
53,1011301,Anole,5,4,5,0
54,1010802,Ant-Man (Eric O'Grady),44,14,43,7
55,1009155,Ant-Man (Hank Pym),41,28,44,1
56,1010801,Ant-Man (Scott Lang),120,52,142,2
57,1011208,Anthem,11,2,20,1
58,1009156,Apocalypse,126,58,126,6
59,1011253,Apocalypse (Ultimate),3,1,6,0
60,1010866,Aqueduct,0,0,0,0
61,1010773,Arachne,6,2,8,1
62,1017438,Araña,22,8,20,0
63,1009158,Arcade,28,19,29,2
64,1010686,Arcana,2,2,1,0
65,1009159,Archangel,562,139,622,20
66,1009160,Arclight,14,5,14,3
67,1010784,Ares,64,31,75,5
68,1011275,Argent,0,0,0,0
69,1011012,Armadillo,1,1,2,0
70,1011298,Armor (Hisako Ichiki),29,12,29,0
71,1010827,Armory,1,1,2,1
72,1009740,Arnim Zola,23,10,25,2
73,1010748,Arsenic,0,0,0,0
74,1009161,Artiee,0,0,0,0
75,1010718,Asgardian,0,0,0,0
76,1009162,Askew-Tronics,0,0,0,0
77,1010835,Asylum,0,0,0,0
78,1010336,Atlas (Team),8,5,6,0
79,1011758,Attuma,37,22,44,1
80,1009163,Aurora,82,18,94,4
81,1009164,Avalanche,47,20,54,7
82,1009165,Avengers,2037,624,2868,33
83,1015239,Avengers (Ultimate),39,11,33,0
84,1011766,Azazel (Mutant),3,3,4,0
85,1011456,Balder,98,28,123,3
86,1009168,Banshee,180,53,204,10
87,1009596,Banshee (Theresa Rourke),155,31,178,6
88,1011778,Baron Mordo (Karl Mordo),17,9,21,1
89,1009169,Baron Strucker,44,19,52,1
90,1009170,Baron Zemo (Heinrich Zemo),37,23,40,1
91,1010906,Baron Zemo (Helmut Zemo),33,17,35,0
92,1011137,Baroness S'Bak,1,1,1,1
93,1011354,Barracuda,4,3,5,0
94,1009550,Bart Rozum,0,0,0,0
95,1009171,Bastion,37,20,37,2
96,1009172,Batroc the Leaper,30,15,36,0
97,1009173,Battering Ram,2,2,2,0
98,1011785,Battlestar,9,4,16,1
99,1009174,Beak,17,5,18,1
0,1009175,Beast,820,218,913,30
1,1010909,Beast (Earth-311),0,0,0,0
2,1010908,Beast (Ultimate),49,10,90,0
3,1009176,Becatron,0,0,0,0
4,1009177,Bedlam,8,6,7,0
5,1009178,Beef,1,1,1,0
6,1009179,Beetle (Abner Jenkins),19,11,26,2
7,1011793,Belasco,2,1,4,0
8,1009329,Ben Grimm,46,18,67,1
9,1009489,Ben Parker,21,10,25,0
10,1011346,Ben Reilly,17,9,17,0
11,1010782,Ben Urich,53,27,58,4
12,1010829,Bengal,9,3,10,3
13,1009180,Beta-Ray Bill,51,24,58,3
14,1011907,Bethany Cabe,24,4,42,0
15,1010325,Betty Brant,26,14,29,1
16,1009548,Betty Ross,70,18,118,1
17,1011138,Beyonder,16,10,15,2
18,1011296,Bi-Beast,0,0,2,0
19,1010843,Big Bertha,6,3,6,0
20,1009181,Big Wheel,2,2,2,0
21,1011262,Bill Hollister,0,0,0,0
22,1009182,Bishop,304,70,384,8
23,1011224,Bishop (Ultimate),1,1,1,0
24,1009183,Black Bird,0,0,0,0
25,1009184,Black Bolt,161,71,176,10
26,1017330,Black Bolt (Marvel War of Heroes),0,0,0,0
27,1009185,Black Cat,213,77,241,5
28,1010910,Black Cat (Ultimate),5,2,5,0
29,1010859,Black Crow,1,1,2,0
30,1011809,Black Knight (Dane Whitman),82,23,84,1
31,1009186,Black Knight (Sir Percy of Scandia),107,58,106,3
32,1009187,Black Panther,697,238,917,17
33,1017838,Black Panther (Shuri),41,17,43,0
34,1011130,Black Panther (Ultimate),8,4,11,0
35,1010356,Black Queen,2,2,2,0
36,1010687,Black Tarantula,23,10,27,1
37,1009188,Black Tom,15,8,14,1
38,1009189,Black Widow,586,223,669,16
39,1017296,Black Widow (LEGO Marvel Super Heroes),0,0,0,0
40,1010911,Black Widow (Ultimate),18,10,18,0
41,1011498,Black Widow (Yelena Belova),14,6,14,0
42,1017109,Black Widow/Natasha Romanoff (MAA),1,1,1,0
43,1009190,Blackheart,9,4,10,0
44,1010881,Blacklash,5,4,6,0
45,1011349,Blackout,5,4,8,0
46,1009191,Blade,104,49,119,3
47,1009195,Blastaar,36,22,46,3
48,1010830,Blazing Skull,3,3,3,0
49,1011291,Blindfold,24,8,24,0
50,1011836,Bling!,15,6,15,0
51,1009197,Blink,63,23,67,3
52,1009198,Blizzard,13,8,17,1
53,1009199,Blob,76,31,79,7
54,1011132,Blob (Ultimate),14,4,22,0
55,1009200,Blockbuster,12,8,11,2
56,1009201,Blok,6,2,5,0
57,1009202,Bloke,3,2,2,0
58,1011416,Blonde Phantom,18,3,28,0
59,1011073,Bloodaxe,5,1,6,0
60,1009203,Bloodscream,5,2,6,0
61,1009204,Bloodstorm,23,6,25,0
62,1010850,Bloodstrike,0,0,0,0
63,1011113,Blue Blade,1,1,1,0
64,1011339,Blue Marvel,33,9,38,5
65,1011264,Blue Shield,1,1,1,0
66,1010688,Blur,3,3,3,0
67,1011119,"Bob, Agent of Hydra",7,6,8,1
68,1010366,Boom Boom,68,19,76,7
69,1009205,Boomer,62,12,73,2
70,1010371,Boomerang,45,26,49,2
71,1009206,Box,7,3,10,0
72,1011236,Bride of Nine Spiders (Immortal Weapons),10,2,14,1
73,1014981,Bromley,0,0,0,0
74,1009208,Brood,44,17,46,3
75,1011090,Brother Voodoo,11,10,11,1
76,1009209,Brotherhood of Evil Mutants,30,13,34,0
77,1014973,Brotherhood of Mutants (Ultimate),13,4,18,0
78,1009167,Bruce Banner,126,31,177,7
79,1009210,Brute,9,6,7,1
80,1009211,Bucky,83,37,97,1
81,1011038,Bug,3,3,6,1
82,1010887,Bulldozer,7,4,8,0
83,1009212,Bullseye,128,59,140,4
84,1009213,Bushwacker,12,8,13,1
85,1011101,Butterfly,8,1,9,0
86,1009214,Cable,441,121,609,12
87,1017317,Cable (Deadpool),38,10,29,2
88,1017307,Cable (Marvel: Avengers Alliance),0,0,0,0
89,1011252,Cable (Ultimate),2,1,4,0
90,1017472,Cable (X-Men: Battle of the Atom),0,0,0,0
91,1011209,Calamity,11,2,20,1
92,1009216,Caliban,71,16,77,6
93,1009217,Callisto,38,10,35,2
94,1010912,Callisto (Age of Apocalypse),1,1,1,1
95,1009218,Calypso,6,3,6,1
96,1011139,Cammi,4,3,4,1
97,1009219,Cannonball,292,80,323,12
98,1011276,Cap'n Oz,0,0,0,0
99,1009220,Captain America,2425,688,3591,31
0,1010914,Captain America (House of M),3,3,2,1
1,1017295,Captain America (LEGO Marvel Super Heroes),0,0,0,0
2,1017327,Captain America (Marvel War of Heroes),0,0,0,0
3,1017575,Captain America (Sam Wilson),67,27,68,2
4,1010913,Captain America (Ultimate),75,31,89,0
5,1017105,Captain America/Steve Rogers (MAA),0,0,0,0
6,1009223,Captain Britain,178,55,242,8
7,1017856,Captain Britain (Betsy Braddock),31,2,31,0
8,1010915,Captain Britain (Ultimate),3,1,4,0
9,1011190,Captain Cross,0,0,0,0
10,1011196,Captain Flint,0,0,0,0
11,1010338,Captain Marvel (Carol Danvers),556,190,655,16
12,1011096,Captain Marvel (Genis-Vell),62,5,90,1
13,1009224,Captain Marvel (Mar-Vell),199,74,292,6
14,1011095,Captain Marvel (Monica Rambeau),36,15,36,1
15,1011097,Captain Marvel (Phyla-Vell),15,3,23,0
16,1011355,Captain Midlands,0,0,0,0
17,1009225,Captain Stacy,10,4,8,0
18,1011027,Captain Universe,24,13,30,2
19,1011052,Cardiac,10,4,10,1
20,1010143,Caretaker,4,2,4,1
21,1009226,Cargill,1,1,1,0
22,1011258,Carlie Cooper,69,3,93,1
23,1009688,Carmella Unuscione,11,3,11,1
24,1009227,Carnage,148,74,159,2
25,1010916,Carnage (Ultimate),7,3,9,0
26,1009261,Carol Danvers,31,15,33,3
27,1009344,Carol Hines,0,0,0,0
28,1011937,Carrion (Malcolm McBride),2,2,2,0
29,1009478,Cassandra Nova,13,8,10,0
30,1009230,Catseye,1,1,1,0
31,1009536,Cecilia Reyes,21,8,24,2
32,1010813,Celestials,26,14,29,2
33,1011039,Centennial,12,1,24,0
34,1011140,Centurions,0,0,0,0
35,1009231,Cerebro,7,4,8,1
36,1011141,Cerise,2,1,2,0
37,1009232,Ch'od,39,14,34,2
38,1009233,Chamber,53,18,53,1
39,1009234,Chameleon,43,21,46,2
40,1010756,Champions,44,25,47,1
41,1011015,Changeling,0,0,0,0
42,1009733,Charles Xavier,86,40,95,4
43,1011331,Charlie Campion,0,0,0,0
44,1012019,Charlie-27,31,2,52,0
45,1010754,Chase Stein,16,8,15,1
46,1011359,Chat,0,0,0,0
47,1009237,Chimera,6,2,9,0
48,1011411,Chores MacGillicudy,1,1,1,0
49,1011187,Christian Walker,2,2,3,0
50,1009238,Chronomancer,3,1,4,0
51,1012065,Chthon,4,2,4,1
52,1011270,ClanDestine,20,5,37,0
53,1009239,Clea,104,30,127,2
54,1014999,Clea (Ultimate),2,2,1,0
55,1010809,Clint Barton,34,8,38,1
56,1009241,Cloak,123,52,130,6
57,1010823,Cloud 9,20,4,22,4
58,1011286,Cobalt Man,4,3,6,0
59,1010676,Colleen Wing,87,23,93,3
60,1010798,Colonel America,0,0,0,0
61,1009243,Colossus,696,167,853,27
62,1010917,Colossus (Ultimate),64,15,110,0
63,1011410,Confederates of the Curious,1,1,1,0
64,1009245,Constrictor,34,11,37,5
65,1011407,Contessa (Vera Vidal),1,1,1,0
66,1010346,Controller,7,3,9,0
67,1009246,Cornelius,0,0,0,0
68,1009247,Corsair,29,16,22,0
69,1011353,Cosmo (dog),8,7,8,1
70,1011362,Cottonmouth,2,2,2,0
71,1009249,Count Nefaria,30,17,31,0
72,1009250,Countess,1,1,1,0
73,1011272,Crimson Crusader,0,0,0,0
74,1009251,Crimson Dynamo,40,25,42,1
75,1017323,Crimson Dynamo (Iron Man 3 - The Official Game),0,0,0,0
76,1011169,Crimson King,0,0,0,0
77,1009252,Crossbones,46,23,61,2
78,1009253,Crule,7,3,8,0
79,1009254,Crusher Hogan,3,3,3,0
80,1014991,Crusher Hogan (Ultimate),4,3,2,0
81,1009255,Crystal,121,53,136,8
82,1011268,Cuckoo,1,1,2,0
83,1009244,Curt Conners,18,8,16,2
84,1011174,Cuthbert,0,0,0,0
85,1009256,Cyber,21,7,23,0
86,1009257,Cyclops,981,286,1098,29
87,1010918,Cyclops (Ultimate),67,16,120,0
88,1017473,Cyclops (X-Men: Battle of the Atom),0,0,0,0
89,1011385,Cypher,25,6,32,2
90,1011050,D'Ken Neramani,2,2,1,0
91,1009258,Dagger,124,51,143,6
92,1010774,Daily Bugle,3,3,4,1
93,1010719,Daimon Hellstrom,56,25,61,3
94,1011001,Daken,113,31,120,1
95,1011333,Dakota North,20,6,21,1
96,1009259,Damage Control,18,7,18,0
97,1009453,Dani Moonstar,68,20,87,6
98,1010776,Danny Rand,1,1,1,0
99,1009262,Daredevil,1206,302,1911,17
0,1017292,Daredevil (LEGO Marvel Super Heroes),0,0,0,0
1,1017312,Daredevil (Marvel Heroes),0,0,0,0
2,1010919,Daredevil (Ultimate),22,10,27,0
3,1011306,Dargo Ktor,1,1,1,0
4,1011367,Dark Avengers,79,22,109,2
5,1010907,Dark Beast,10,5,10,2
6,1009265,Dark Phoenix,21,15,21,1
7,1011387,Dark X-Men,10,3,17,1
8,1011020,Darkhawk,56,18,58,2
9,1009266,Darkstar,24,16,19,1
10,1011016,Darwin,12,2,13,0
11,1009267,Dazzler,206,69,272,11
12,1010920,Dazzler (Ultimate),16,3,28,0
13,1010341,Deacon Frost,1,1,1,0
14,1011087,Dead Girl,9,5,9,0
15,1009268,Deadpool,867,242,1095,15
16,1017316,Deadpool (Deadpool),0,0,0,0
17,1017336,Deadpool (LEGO Marvel Super Heroes),0,0,0,0
18,1017474,Deadpool (X-Men: Battle of the Atom),0,0,0,0
19,1009269,Death,28,18,30,2
20,1009270,Deathbird,36,12,40,3
21,1011037,Deathcry,8,4,7,3
22,1010890,Deathlok,102,33,113,3
23,1014997,Deathstrike (Ultimate),1,1,1,0
24,1009713,Debra Whitman,1,1,1,0
25,1010717,Debrii,9,3,15,2
26,1011188,Deena Pilgrim,3,2,4,0
27,1011023,Defenders,213,42,278,3
28,1011071,Demogoblin,5,3,5,1
29,1009271,Destiny,45,22,45,4
30,1009272,Detective Soap,3,1,3,0
31,1011107,Deviants,8,6,10,0
32,1017583,Devil Dinosaur (Devil Dinosaur),84,32,88,2
33,1017102,Devil Dinosaur (HAS),0,0,0,0
34,1011142,Devos,4,2,7,1
35,1011260,Dexter Bennett,3,1,4,0
36,1009273,Diablo,28,17,35,0
37,1009274,Diamondback (Rachel Leighton),54,10,61,3
38,1011040,Dinah Soar,3,2,3,0
39,1010997,Dirk Anger,0,0,0,0
40,1009275,Doc Samson,110,30,139,0
41,1009281,Doctor Doom,458,220,535,13
42,1011103,Doctor Doom (Ultimate),12,7,14,0
43,1011206,Doctor Faustus,9,5,14,0
44,1009276,Doctor Octopus,168,63,181,4
45,1010921,Doctor Octopus (Ultimate),15,5,15,0
46,1010689,Doctor Spectrum,21,8,24,0
47,1009282,Doctor Strange,887,301,1120,22
48,1011358,Doctor Strange (Ultimate),11,7,11,0
49,1011500,Doctor Voodoo,46,19,53,2
50,1011235,Dog Brother #1,9,2,10,1
51,1009277,Domino,280,73,322,10
52,1010330,Donald Blake,15,7,23,0
53,1009278,Doomsday Man,3,2,3,0
54,1009279,Doop,39,12,52,1
55,1010879,Doorman,5,3,5,0
56,1017835,Dora Milaje,33,21,35,0
57,1011195,Dorian Gray,0,0,0,0
58,1009280,Dormammu,52,26,58,1
59,1014992,Dormammu (Ultimate),3,3,3,0
60,1017300,Dr. Strange (Marvel: Avengers Alliance),0,0,0,0
61,1010677,Dracula,113,44,136,1
62,1011247,Dragon Lord,3,3,3,0
63,1009283,Dragon Man,37,20,45,2
64,1010735,Drax,78,42,80,3
65,1010368,Dreadnoughts,5,3,9,0
66,1015007,Dreaming Celestial,3,3,3,0
67,1011322,Druig,4,1,4,0
68,1009284,Dum Dum Dugan,67,24,84,3
69,1009285,Dust,21,10,22,0
70,1009286,Earthquake,7,6,3,0
71,1010785,Echo,42,20,45,1
72,1010787,Eddie Brock,203,80,202,1
73,1009396,Eddie Lau,0,0,0,0
74,1010999,"Edward ""Ted"" Forrester",0,0,1,0
75,1011072,Edwin Jarvis,106,32,111,5
76,1011060,Ego,16,14,17,1
77,1009287,Electro,86,41,97,2
78,1010922,Electro (Ultimate),7,5,5,0
79,1009288,Elektra,227,66,308,9
80,1010923,Elektra (Ultimate),11,4,14,0
81,1010355,Elements of Doom,1,1,1,0
82,1009290,Elite,1,1,1,0
83,1011082,Elixir,26,7,34,1
84,1011122,Elloe Kaifi,3,1,3,0
85,1010701,Elsa Bloodstone,44,19,46,2
86,1009310,Emma Frost,421,139,472,17
87,1009291,Empath,30,8,30,0
88,1009292,Emplate,10,5,9,1
89,1010671,Enchantress (Amora),26,11,38,2
90,1011432,Enchantress (Sylvie Lushton),2,2,2,0
91,1011313,Ender Wiggin,5,2,5,0
92,1010445,Energizer,10,4,17,0
93,1011065,Epoch,0,0,0,0
94,1009293,Erik the Red,6,4,6,0
95,1010807,Eternals,90,31,129,1
96,1011061,Eternity,20,13,23,1
97,1010771,Excalibur,218,33,314,5
98,1012378,Executioner (Skurge),4,4,4,2
99,1009294,Exiles,146,26,215,2
0,1009295,Exodus,26,20,31,3
1,1009296,Expediter,0,0,0,0
2,1011199,Ezekiel,8,3,8,0
3,1011317,Ezekiel Stane,17,3,24,0
4,1009248,Fabian Cortez,6,3,6,0
5,1009297,Falcon,200,73,234,7
6,1017110,Falcon/Sam Wilson (MAA),0,0,0,0
7,1011143,Fallen One,0,0,0,0
8,1009298,Famine,15,3,15,1
9,1009299,Fantastic Four,1477,409,2340,24
10,1011013,Fantastic Four (Ultimate),99,28,116,0
11,1011111,Fantastick Four,1,1,1,0
12,1009301,Fantomex,63,17,71,4
13,1011233,Fat Cobra,16,6,21,1
14,1009335,Felicia Hardy,3,2,4,1
15,1009302,Fenris,6,5,5,0
16,1011213,Feral,6,4,6,1
17,1009303,Fin Fang Foom,29,18,33,2
18,1010868,Firebird,35,12,32,2
19,1009304,Firebrand,7,4,13,0
20,1014987,Firedrake,0,0,0,0
21,1009305,Firelord,43,24,49,2
22,1009306,Firestar,110,46,130,6
23,1011222,Firestar (Ultimate),5,4,6,0
24,1010880,Fixer (Paul Norbert Ebersol),7,4,7,0
25,1010863,Flatman,5,3,5,0
26,1010333,Flying Dutchman,0,0,0,0
27,1009470,Foggy Nelson,90,34,122,3
28,1009307,Force Works,28,4,28,1
29,1009308,Forearm,22,9,21,0
30,1009309,Forge,156,48,175,9
31,1014993,Forge (Ultimate),3,1,5,0
32,1011177,Forgotten One,2,2,2,2
33,1009229,Frank Castle,24,10,28,2
34,1011356,Frankenstein's Monster,27,7,36,1
35,1009539,Franklin Richards,166,54,220,8
36,1010980,Franklin Storm,6,4,10,0
37,1011240,Freak,6,2,9,0
38,1012478,Frenzy,9,5,9,1
39,1010799,Frightful Four,19,8,28,0
40,1011389,Frog Thor,22,7,26,0
41,1010670,Frog-Man,2,2,3,1
42,1009377,Gabe Jones,0,0,0,0
43,1009312,Galactus,234,110,259,9
44,1011384,Galia,0,0,0,0
45,1009313,Gambit,496,126,624,14
46,1011201,Gamma Corps,0,0,0,0
47,1010763,Gamora,70,32,74,5
48,1017324,Gamora (Marvel War of Heroes),0,0,0,0
49,1010832,Gargoyle,16,6,17,1
50,1012512,Gargoyle (Isaac Christians),14,2,27,0
51,1012513,Gargoyle (Yuri Topolov),1,1,1,0
52,1011380,Garia,0,0,0,0
53,1009383,Garrison Kane,19,10,19,0
54,1009315,Gateway,29,12,27,3
55,1009316,Gauntlet (Joseph Green),29,8,36,5
56,1011248,Geiger,0,0,0,0
57,1009556,Gene Sailors,0,0,0,0
58,1011285,Generation X,102,12,107,1
59,1009317,Genesis,16,3,16,1
60,1011098,Genis-Vell,4,2,4,0
61,1014974,George Stacy (Ultimate),9,6,4,0
62,1010749,Gertrude Yorkes,14,5,13,1
63,1010925,Ghost Rider (Daniel Ketch),79,23,86,1
64,1009318,Ghost Rider (Johnny Blaze),304,83,423,6
65,1017329,Ghost Rider (Marvel War of Heroes),0,0,0,0
66,1017833,Ghost Rider (Robbie Reyes),31,16,33,0
67,1011221,Giant Girl,2,1,2,0
68,1009320,Giant Man,58,23,61,3
69,1010720,Giant-dok,0,0,0,0
70,1010926,Giant-Man (Ultimate),20,10,22,0
71,1011055,Gideon,22,11,24,1
72,1012571,Gilgamesh,12,3,13,1
73,1014982,Git Hoskins,0,0,0,0
74,1009321,Gladiator (Kallark),83,43,77,3
75,1011256,Gladiator (Melvin Potter),9,6,14,0
76,1009645,Glenn Talbot,7,3,11,0
77,1011144,Glorian,11,2,19,1
78,1009322,Goblin Queen,9,7,9,1
79,1011374,Golden Guardian,0,0,0,0
80,1010927,Goliath (Bill Foster),28,12,29,2
81,1009324,Gorgon,62,34,69,5
82,1012610,Gorgon (Inhumans),16,10,18,2
83,1010731,Gorilla Man,19,8,21,2
84,1011076,Grandmaster,11,10,11,0
85,1012623,Graviton,12,6,15,2
86,1010702,Gravity,35,12,38,4
87,1011041,Great Lakes Avengers,12,4,13,0
88,1014985,Green Goblin (Barry Norman Osborn),12,1,12,0
89,1010928,Green Goblin (Harry Osborn),11,3,11,2
90,1011435,Green Goblin (Norman Osborn),69,33,68,3
91,1010929,Green Goblin (Ultimate),2,2,2,0
92,1009326,Gressill,0,0,0,0
93,1011420,Grey Gargoyle,28,22,36,3
94,1011292,Greymalkin,0,0,0,0
95,1009328,Grim Reaper,33,18,32,1
96,1010743,Groot,38,17,41,2
97,1009330,Guardian,36,19,39,2
98,1011299,Guardians of the Galaxy,351,99,388,9
99,1009331,Guardsmen,0,0,0,0
0,1011334,3-D Man,12,3,21,1
0,1017100,A-Bomb (HAS),4,2,7,0
1,1009144,A.I.M.,51,34,54,0
2,1010699,Aaron Stack,14,3,27,0
3,1009146,Abomination (Emil Blonsky),55,27,65,1
4,1016823,Abomination (Ultimate),2,2,3,0
5,1009148,Absorbing Man,96,48,109,4
6,1009149,Abyss,8,3,8,1
7,1010903,Abyss (Age of Apocalypse),3,3,2,1
8,1011266,Adam Destine,0,0,0,0
9,1010354,Adam Warlock,188,82,217,8
10,1010846,Aegis (Trey Rollins),0,0,0,0
11,1017851,Aero (Aero),29,5,29,0
12,1012717,Agatha Harkness,20,10,24,0
13,1011297,Agent Brand,29,7,33,0
14,1011031,Agent X (Nijo),18,3,23,0
15,1009150,Agent Zero,29,10,31,0
16,1011198,Agents of Atlas,45,13,52,1
17,1011175,Aginar,0,0,0,0
18,1011136,Air-Walker (Gabriel Lan),4,3,3,1
19,1011176,Ajak,4,1,8,1
20,1010870,Ajaxis,0,0,0,0
21,1011194,Akemi,0,0,0,0
22,1011170,Alain,0,0,0,0
23,1009240,Albert Cleary,0,0,0,0
24,1011120,Albion,1,1,1,0
25,1010836,Alex Power,18,6,25,0
26,1010755,Alex Wilder,9,4,9,0
27,1011214,Alexa Mendez,0,0,0,0
28,1009497,Alexander Pierce,1,1,1,0
29,1014990,Alice,0,0,0,0
30,1009435,Alicia Masters,60,20,84,2
31,1010370,Alpha Flight,208,40,378,7
32,1011324,Alpha Flight (Ultimate),2,1,4,0
33,1011164,Alvin Maker,0,0,0,0
34,1011227,Amadeus Cho,149,34,176,5
35,1009567,Amanda Sefton,0,0,0,0
36,1011382,Amazoness,0,0,0,0
37,1011361,American Eagle (Jason Strongbow),6,2,6,0
38,1009151,Amiko,12,3,12,1
39,1010672,Amora,8,3,8,0
40,1010673,Amphibian (Earth-712),4,3,3,0
41,1010905,Amun,0,0,0,0
42,1009152,Ancient One,30,11,34,2
43,1016824,Ancient One (Ultimate),2,2,1,0
44,1011684,Angel (Angel Salvadore),5,4,3,0
45,1011396,Angel (Thomas Halloway),10,5,9,0
46,1011338,Angel (Ultimate),19,3,32,0
47,1009153,Angel (Warren Worthington III),114,45,120,5
48,1017574,Angela (Aldrif Odinsdottir),37,15,37,1
49,1010674,Anita Blake,9,1,49,0
50,1009346,Anne Marie Hoag,0,0,0,0
51,1009154,Annihilus,66,31,83,1
52,1011301,Anole,5,4,5,0
53,1010802,Ant-Man (Eric O'Grady),44,14,43,7
54,1009155,Ant-Man (Hank Pym),41,28,44,1
55,1010801,Ant-Man (Scott Lang),120,52,142,2
56,1011208,Anthem,11,2,20,1
57,1009156,Apocalypse,126,58,126,6
58,1011253,Apocalypse (Ultimate),3,1,6,0
59,1010866,Aqueduct,0,0,0,0
60,1010773,Arachne,6,2,8,1
61,1017438,Araña,22,8,20,0
62,1009158,Arcade,28,19,29,2
63,1010686,Arcana,2,2,1,0
64,1009159,Archangel,562,139,622,20
65,1009160,Arclight,14,5,14,3
66,1010784,Ares,64,31,75,5
67,1011275,Argent,0,0,0,0
68,1011012,Armadillo,1,1,2,0
69,1011298,Armor (Hisako Ichiki),29,12,29,0
70,1010827,Armory,1,1,2,1
71,1009740,Arnim Zola,23,10,25,2
72,1010748,Arsenic,0,0,0,0
73,1009161,Artiee,0,0,0,0
74,1010718,Asgardian,0,0,0,0
75,1009162,Askew-Tronics,0,0,0,0
76,1010835,Asylum,0,0,0,0
77,1010336,Atlas (Team),8,5,6,0
78,1011758,Attuma,37,22,44,1
79,1009163,Aurora,82,18,94,4
80,1009164,Avalanche,47,20,54,7
81,1009165,Avengers,2037,624,2868,33
82,1015239,Avengers (Ultimate),39,11,33,0
83,1011766,Azazel (Mutant),3,3,4,0
0,1011456,Balder,98,28,123,3
1,1009168,Banshee,180,53,204,10
2,1009596,Banshee (Theresa Rourke),155,31,178,6
3,1011778,Baron Mordo (Karl Mordo),17,9,21,1
4,1009169,Baron Strucker,44,19,52,1
5,1009170,Baron Zemo (Heinrich Zemo),37,23,40,1
6,1010906,Baron Zemo (Helmut Zemo),33,17,35,0
7,1011137,Baroness S'Bak,1,1,1,1
8,1011354,Barracuda,4,3,5,0
9,1009550,Bart Rozum,0,0,0,0
10,1009171,Bastion,37,20,37,2
11,1009172,Batroc the Leaper,30,15,36,0
12,1009173,Battering Ram,2,2,2,0
13,1011785,Battlestar,9,4,16,1
14,1009174,Beak,17,5,18,1
15,1009175,Beast,820,218,913,30
16,1010909,Beast (Earth-311),0,0,0,0
17,1010908,Beast (Ultimate),49,10,90,0
18,1009176,Becatron,0,0,0,0
19,1009177,Bedlam,8,6,7,0
20,1009178,Beef,1,1,1,0
21,1009179,Beetle (Abner Jenkins),19,11,26,2
22,1011793,Belasco,2,1,4,0
23,1009329,Ben Grimm,46,18,67,1
24,1009489,Ben Parker,21,10,25,0
25,1011346,Ben Reilly,17,9,17,0
26,1010782,Ben Urich,53,27,58,4
27,1010829,Bengal,9,3,10,3
28,1009180,Beta-Ray Bill,51,24,58,3
29,1011907,Bethany Cabe,24,4,42,0
30,1010325,Betty Brant,26,14,29,1
31,1009548,Betty Ross,70,18,118,1
32,1011138,Beyonder,16,10,15,2
33,1011296,Bi-Beast,0,0,2,0
34,1010843,Big Bertha,6,3,6,0
35,1009181,Big Wheel,2,2,2,0
36,1011262,Bill Hollister,0,0,0,0
37,1009182,Bishop,304,70,384,8
38,1011224,Bishop (Ultimate),1,1,1,0
39,1009183,Black Bird,0,0,0,0
